Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Service_Category
55317,LKU-KPV  PAS,LALKUA JN.,KASHIPUR JN,TUESDAY,Weekday
55318,KPV-LKU PASS,KASHIPUR JN,LALKUA JN.,THURSDAY,Weekday
55319,LKU-KPV PASS,LALKUA JN.,KASHIPUR JN,FRIDAY,Weekday
55320,KPV-LKU PASS,KASHIPUR JN,LALKUA JN.,WEDNESDAY,Weekday
55321,MB-RMR  PASS,MORADABAD JN.,RAMNAGAR,SUNDAY,Weekend
55322,RMR-MB  PASS,RAMNAGAR,MORADABAD JN.,SATURDAY,Weekend
55323,MB-RMR  PASS,MORADABAD JN.,RAMNAGAR,TUESDAY,Weekday
55324,RMR-MB  PASS,RAMNAGAR,MORADABAD JN.,FRIDAY,Weekday
55325,LJN-KSJ  PAS,LUCKNOW JN.,KASGANJ JN.,SATURDAY,Weekend
55326,KSJ-LJN  PAS,KASGANJ JN.,LUCKNOW JN.,WEDNESDAY,Weekday
55327,CNB-FBD PASS,KANPUR CENTRAL JN.,FARRUKHABAD JN,WEDNESDAY,Weekday
55328,FBD-CNB PASS,FARRUKHABAD JN,KANPUR CENTRAL JN.,THURSDAY,Weekday
55329,SKB-KSJ PASS,SHIKOHABAD JN.,KASGANJ JN.,FRIDAY,Weekday
55330,KSJ-SKB PASS,KASGANJ JN.,SHIKOHABAD JN.,SATURDAY,Weekend
55331,FBD-KSJ PASS,FARRUKHABAD JN,KASGANJ JN.,MONDAY,Weekday
55332,KSJ-FBD PASS,KASGANJ JN.,FARRUKHABAD JN,FRIDAY,Weekday
55333,KSJ-AF PASSE,KASGANJ JN.,AGRA  FORT,FRIDAY,Weekday
55334,MTJ-KSJ PASS,AGRA  FORT,KASGANJ JN.,MONDAY,Weekday
55335,BC-LKU PASSE,BAREILLY CITY,LALKUA JN.,FRIDAY,Weekday
55336,LKU-BC PASSE,LALKUA JN.,BAREILLY CITY,FRIDAY,Weekday
55337,KSJ-AH FAST,KASGANJ JN.,ACHHNERA JN.,MONDAY,Weekday
55338,AH-KSJ  PASS,ACHHNERA JN.,KASGANJ JN.,SATURDAY,Weekend
55339,KSJ-MTJ  PAS,KASGANJ JN.,MATHURA JN.,SUNDAY,Weekend
55340,MTJ-KSJ  PAS,MATHURA JN.,KASGANJ JN.,MONDAY,Weekday
55341,KSJ-BTE PASS,KASGANJ JN.,BHARATPUR JN,FRIDAY,Weekday
55342,BTE-KSJ  PAS,BHARATPUR JN,KASGANJ JN.,MONDAY,Weekday
55343,KSJ-BC PASSE,KASGANJ JN.,BAREILLY CITY,THURSDAY,Weekday
55344,BC-KSJ PASSE,BAREILLY CITY,KASGANJ JN.,MONDAY,Weekday
55345,KSJ-BC PASSE,KASGANJ JN.,BAREILLY CITY,SUNDAY,Weekend
55346,BC-KSJ PASSE,BAREILLY CITY,KASGANJ JN.,SATURDAY,Weekend
55347,BC-LKU PASSE,BAREILLY CITY,LALKUA JN.,WEDNESDAY,Weekday
55348,LKU-BC PASSE,LALKUA JN.,BAREILLY CITY,TUESDAY,Weekday
55349,BC-LKU PASSE,BAREILLY CITY,LALKUA JN.,FRIDAY,Weekday
55350,LKU-BC PASSE,LALKUA JN.,BAREILLY CITY,MONDAY,Weekday
55351,BC-LKU PASSE,BAREILLY CITY,LALKUA JN.,TUESDAY,Weekday
55352,LKU-BC PASSE,LALKUA JN.,BAREILLY CITY,THURSDAY,Weekday
55353,KSJ-MTJ  PAS,KASGANJ JN.,MATHURA JN.,SATURDAY,Weekend
55354,MTJ-KSJ PASS,MATHURA JN.,KASGANJ JN.,TUESDAY,Weekday
55355,KSJ-BC-PASS,KASGANJ JN.,BAREILLY CITY,FRIDAY,Weekday
55356,BC- KSJ-PASS,BAREILLY CITY,KASGANJ JN.,FRIDAY,Weekday
55357,KSJ-BC-PASS,KASGANJ JN.,BAREILLY CITY,SATURDAY,Weekend
55358,BC-KSJ-PASS,BAREILLY CITY,KASGANJ JN.,TUESDAY,Weekday
55359,KSJ-BC-PASS,KASGANJ JN.,BAREILLY CITY,MONDAY,Weekday
55360,BC-KSJ-PASS,BAREILLY CITY,KASGANJ JN.,TUESDAY,Weekday
55361,BC-PBE PASSE,BAREILLY CITY,PILIBHIT JN.,THURSDAY,Weekday
55362,PBE-BC PASSE,PILIBHIT JN.,BAREILLY CITY,SUNDAY,Weekend
55363,IZN-PBE PASS,BAREILLY CITY,PILIBHIT JN.,SATURDAY,Weekend
55364,PBE-BC PASSE,PILIBHIT JN.,BAREILLY CITY,THURSDAY,Weekday
55365,BC-PBE PASSE,BAREILLY CITY,PILIBHIT JN.,FRIDAY,Weekday
55366,PBE-BC PASSE,PILIBHIT JN.,BAREILLY CITY,FRIDAY,Weekday
55367,BC-PBE PASSE,BAREILLY CITY,PILIBHIT JN.,SATURDAY,Weekend
55368,PBE-BC PASSE,PILIBHIT JN.,BAREILLY CITY,FRIDAY,Weekday
55369,BC-PBE PASSE,BAREILLY CITY,PILIBHIT JN.,TUESDAY,Weekday
55370,PBE-BC PASSE,PILIBHIT JN.,BAREILLY CITY,THURSDAY,Weekday
55371,PBE-MJZ PASS,PILIBHIT JN.,MAJHOLA PAKARIYA,MONDAY,Weekday
55372,MJZ-PBE,MAJHOLA PAKARIYA,PILIBHIT JN.,SATURDAY,Weekend
55373,PBE-MJZ PASS,PILIBHIT JN.,MAJHOLA PAKARIYA,THURSDAY,Weekday
55374,MJZ-PBE PASS,MAJHOLA PAKARIYA,PILIBHIT JN.,SATURDAY,Weekend
55375,PBE-MJZ PASS,PILIBHIT JN.,MAJHOLA PAKARIYA,TUESDAY,Weekday
55376,MJZ-PBE PASS,MAJHOLA PAKARIYA,PILIBHIT JN.,MONDAY,Weekday
55421,MLDT - BLGT,MALDA TOWN,BALURGHAT,THURSDAY,Weekday
55422,BLGT - MLDT,BALURGHAT,MALDA TOWN,THURSDAY,Weekday
55465,APDJ - BXT P,ALIPUR DUAR JN.,BAMANHAT,THURSDAY,Weekday
55466,BXT - APDJ P,BAMANHAT,ALIPUR DUAR JN.,TUESDAY,Weekday
55467,SGUJ - BXT P,SILIGURI JN.,BAMANHAT,WEDNESDAY,Weekday
55468,BXT - SGUJ P,BAMANHAT,SILIGURI JN.,SUNDAY,Weekend
55513,SPJ-JYG PASS,SAMASTIPUR JN.,JAYNAGAR,TUESDAY,Weekday
55514,JYG-SPJ PASS,JAYNAGAR,SAMASTIPUR JN.,SATURDAY,Weekend
55517,DBG-JYG PASS,DARBHANGA JN.,JAYNAGAR,SUNDAY,Weekend
55518,JYG-DBG PASS,JAYNAGAR,DARBHANGA JN.,TUESDAY,Weekday
55519,SPJ - JYG PA,SAMASTIPUR JN.,JAYNAGAR,FRIDAY,Weekday
55520,JYG-SPJ PASS,JAYNAGAR,SAMASTIPUR JN.,WEDNESDAY,Weekday
55525,BJU-SPJ PASS,BARAUNI JN.,SAMASTIPUR JN.,FRIDAY,Weekday
55526,SPJ-BJU PASS,SAMASTIPUR JN.,BARAUNI JN.,SUNDAY,Weekend
55527,KAMLA GANGA,JAYNAGAR,PATNA JN.,FRIDAY,Weekday
55528,KAMLA GANGA,PATNA JN.,JAYNAGAR,FRIDAY,Weekday
55533,SHC- SPJ PAS,SAHARSA JN.,SAMASTIPUR JN.,MONDAY,Weekday
55534,SPJ- SHC PAS,SAMASTIPUR JN.,SAHARSA JN.,MONDAY,Weekday
55537,KIR-SPJ PASS,KATIHAR JN.,SAMASTIPUR JN.,FRIDAY,Weekday
55538,SPJ-KIR PASS,SAMASTIPUR JN.,KATIHAR JN.,SUNDAY,Weekend
55539,KIR-HJP PASS,KATIHAR JN.,HAJIPUR JN.,MONDAY,Weekday
55540,HJP-KIR PASS,HAJIPUR JN.,KATIHAR JN.,SUNDAY,Weekend
55541,HJP-BHBR PAS,HAJIPUR JN.,BATHUA BAZAR HALT,THURSDAY,Weekday
55542,BHBR-HJP PAS,BATHUA BAZAR HALT,HAJIPUR JN.,WEDNESDAY,Weekday
55549,BJU-HJP PASS,BARAUNI JN.,HAJIPUR JN.,THURSDAY,Weekday
55550,HJP-BJU PASS,HAJIPUR JN.,BARAUNI JN.,TUESDAY,Weekday
55553,SHC - SPJ PA,SAHARSA JN.,SAMASTIPUR JN.,FRIDAY,Weekday
55554,SPJ - SHC PA,SAMASTIPUR JN.,SAHARSA JN.,MONDAY,Weekday
55555,SHC-SPJ PASS,SAHARSA JN.,SAMASTIPUR JN.,SATURDAY,Weekend
55556,SPJ-SHC PASS,SAMASTIPUR JN.,SAHARSA JN.,SUNDAY,Weekend
55559,SHC-SPJ PASS,SAHARSA JN.,SAMASTIPUR JN.,FRIDAY,Weekday
55560,SPJ-SHC PASS,SAMASTIPUR JN.,SAHARSA JN.,WEDNESDAY,Weekday
55563,PURNEA-SAHAR,PURNEA JN.,SAHARSA JN.,MONDAY,Weekday
55564,SAHARSHA-PUR,SAHARSA JN.,PURNEA JN.,FRIDAY,Weekday
55565,SHC -SPJ PAS,SAHARSA JN.,SAMASTIPUR JN.,SATURDAY,Weekend
55566,SPJ-SHC PASS,SAMASTIPUR JN.,SAHARSA JN.,THURSDAY,Weekday
55567,SHC-SPJ PASS,SAHARSA JN.,SAMASTIPUR JN.,WEDNESDAY,Weekday
55568,SPJ-SHC PASS,SAMASTIPUR JN.,SAHARSA JN.,FRIDAY,Weekday
55569,DMH-SHC PASS,DAURAM MADHEPURA,SAHARSA JN.,FRIDAY,Weekday
55570,SHC-DMH PASS,SAHARSA JN.,DAURAM MADHEPURA,FRIDAY,Weekday
55571,PURNEA-SAHAR,PURNEA JN.,SAHARSA JN.,THURSDAY,Weekday
55572,SAHARSHA-PUR,SAHARSA JN.,PURNEA JN.,MONDAY,Weekday
55575,DBG - BIRL P,DARBHANGA JN.,BIRAUL,SUNDAY,Weekend
55576,BIRL - DBG P,BIRAUL,DARBHANGA JN.,FRIDAY,Weekday
55577,SAKRI - BIRA,DARBHANGA JN.,BIRAUL,THURSDAY,Weekday
55578,BIRL - SKI P,BIRAUL,DARBHANGA JN.,FRIDAY,Weekday
55583,PURNEA-SAHAR,PURNEA JN.,SAHARSA JN.,SUNDAY,Weekend
55584,SAHARSHA-PUR,SAHARSA JN.,PURNEA JN.,FRIDAY,Weekday
55601,KYQ - LMG PA,GUWAHATI,LUMDING JN.,SUNDAY,Weekend
55602,LMG - KYQ PA,LUMDING JN.,GUWAHATI,TUESDAY,Weekday
55603,KOLONGPAR PA,GUWAHATI,MAIRABARI,THURSDAY,Weekday
55604,KOLONGPAR PA,MAIRABARI,GUWAHATI,FRIDAY,Weekday
55615,GHY - SCL FA,GUWAHATI,SILCHAR,FRIDAY,Weekday
55616,SCL - GHY FA,SILCHAR,GUWAHATI,SUNDAY,Weekend
55661,MSSN - SCL P,MAISHASHAN,SILCHAR,TUESDAY,Weekday
55662,SCL - MSSN P,SILCHAR,MAISHASHAN,SATURDAY,Weekend
55663,AGTL - SCL P,AGARTALA,SILCHAR,FRIDAY,Weekday
55664,SCL - AGTL P,SILCHAR,AGARTALA,SUNDAY,Weekend
55665,SCL - JRBM P,SILCHAR,VANGAICHUNGPAO,TUESDAY,Weekday
55666,JRBM - SCL P,JIRIBAM,SILCHAR,WEDNESDAY,Weekday
55667,SCL - BHRB P,SILCHAR,BHAIRABI,FRIDAY,Weekday
55668,BHRB - SCL P,BHAIRABI,SILCHAR,TUESDAY,Weekday
55675,AGTL - DMR,AGARTALA,DHARMANAGAR,MONDAY,Weekday
55676,DMR - AGTL P,DHARMANAGAR,AGARTALA,TUESDAY,Weekday
55677,SCL - DMR PA,SILCHAR,DHARMANAGAR,TUESDAY,Weekday
55678,DMR - SCL PA,DHARMANAGAR,SILCHAR,WEDNESDAY,Weekday
55679,AGTL - DMR,AGARTALA,DHARMANAGAR,MONDAY,Weekday
55680,DMR - AGTL P,DHARMANAGAR,AGARTALA,MONDAY,Weekday
55681,UDPU-AGTL PA,UDAIPUR,AGARTALA,TUESDAY,Weekday
55682,AGTL-UDPU PA,AGARTALA,UDAIPUR,TUESDAY,Weekday
55683,UDAIPUR-AGAR,UDAIPUR,AGARTALA,SUNDAY,Weekend
55684,AGARTALA-UDA,AGARTALA,UDAIPUR,FRIDAY,Weekday
55685,MSSN - SCL P,MAISHASHAN,SILCHAR,TUESDAY,Weekday
55686,SCL - MSSN P,SILCHAR,MAISHASHAN,WEDNESDAY,Weekday
55687,DLCR - SCL P,DULLABCHERRA,SILCHAR,WEDNESDAY,Weekday
55688,SCL - DLCR P,SILCHAR,DULLABCHERRA,TUESDAY,Weekday
55689,DLCR - BPB P,DULLABCHERRA,BADARPUR JN.,WEDNESDAY,Weekday
55690,BPB - DLCR P,BADARPUR JN.,DULLABCHERRA,MONDAY,Weekday
55701,MLDT-KIR PAS,MALDA TOWN,KATIHAR JN.,SATURDAY,Weekend
55702,KIR-MLDT PAS,KATIHAR JN.,MALDA TOWN,MONDAY,Weekday
55703,MLFC - KIR P,MALDA COURT,KATIHAR JN.,TUESDAY,Weekday
55704,KIR - MLFC P,KATIHAR JN.,MALDA COURT,SATURDAY,Weekend
55707,RDP-KIR PASS,RADHIKAPUR,KATIHAR JN.,WEDNESDAY,Weekday
55708,KIR-RDP PASS,KATIHAR JN.,RADHIKAPUR,SATURDAY,Weekend
55709,SQB-OMLF PAS,SINGHABAD,OLD MALDA,SUNDAY,Weekend
55710,OMLF-SQB PAS,OLD MALDA,SINGHABAD,THURSDAY,Weekday
55711,MLDT - NJP P,MALDA TOWN,NEW JALPAIGURI JN,WEDNESDAY,Weekday
55712,NJP - MLDT P,NEW JALPAIGURI JN,MALDA TOWN,TUESDAY,Weekday
55713,NJP - RNY PA,NEW JALPAIGURI JN,RANGIYA JN.,FRIDAY,Weekday
55714,RNY - NJP PA,RANGIYA JN.,NEW JALPAIGURI JN,FRIDAY,Weekday
55719,DKGN - BHNG,DEKARGAON,BHALUKPONG,TUESDAY,Weekday
55720,BHNG - DKGN,BHALUKPONG,DEKARGAON,WEDNESDAY,Weekday
55721,RNY - DKGN P,RANGIYA JN.,DEKARGAON,FRIDAY,Weekday
55722,DKGN - RNY P,DEKARGAON,RANGIYA JN.,FRIDAY,Weekday
55725,NJP-APDJ PAS,NEW JALPAIGURI JN,ALIPUR DUAR JN.,WEDNESDAY,Weekday
55726,APDJ-NJP PAS,ALIPUR DUAR JN.,NEW JALPAIGURI JN,THURSDAY,Weekday
